# energy p
-7.004100000000000215e+00 1.200000000000000025e-02
-6.998099999999999987e+00 1.180000000000000146e-02
-6.992099999999999760e+00 1.170000000000000033e-02
-6.986099999999999532e+00 1.149999999999999981e-02
-6.979999999999999538e+00 1.130000000000000102e-02
-6.974000000000000199e+00 1.110000000000000049e-02
-6.967999999999999972e+00 1.089999999999999997e-02
-6.961999999999999744e+00 1.070000000000000118e-02
-6.955899999999999750e+00 1.050000000000000065e-02
-6.949899999999999523e+00 1.039999999999999952e-02
-6.943900000000000183e+00 1.030000000000000013e-02
-6.937899999999999956e+00 1.020000000000000073e-02
-6.931899999999999729e+00 1.000000000000000194e-02
-6.925799999999999734e+00 9.900000000000000813e-03
-6.919799999999999507e+00 9.799999999999999684e-03
-6.913800000000000168e+00 9.600000000000000894e-03
-6.907799999999999940e+00 9.400000000000000369e-03
-6.901699999999999946e+00 9.299999999999999239e-03
-6.895699999999999719e+00 9.100000000000000450e-03
-6.889699999999999491e+00 9.100000000000000450e-03
-6.883700000000000152e+00 8.899999999999999925e-03
-6.877600000000000158e+00 8.800000000000000530e-03
-6.871599999999999930e+00 8.800000000000000530e-03
-6.865599999999999703e+00 8.699999999999999400e-03
-6.859599999999999476e+00 8.500000000000000611e-03
-6.853499999999999481e+00 8.500000000000000611e-03
-6.847500000000000142e+00 8.500000000000000611e-03
-6.841499999999999915e+00 8.500000000000000611e-03
-6.835499999999999687e+00 8.400000000000001216e-03
-6.829499999999999460e+00 8.200000000000000691e-03
-6.823399999999999466e+00 8.099999999999999561e-03
-6.817400000000000126e+00 7.799999999999999642e-03
-6.811399999999999899e+00 7.499999999999999722e-03
-6.805399999999999672e+00 7.199999999999999803e-03
-6.799299999999999677e+00 6.699999999999999359e-03
-6.793299999999999450e+00 6.300000000000000044e-03
-6.787300000000000111e+00 5.599999999999999076e-03
-6.781299999999999883e+00 5.100000000000000366e-03
-6.775199999999999889e+00 4.499999999999999660e-03
-6.769199999999999662e+00 3.899999999999999821e-03
-6.763199999999999434e+00 3.099999999999999891e-03
-6.757200000000000095e+00 2.599999999999999881e-03
-6.751199999999999868e+00 2.100000000000000304e-03
-6.745099999999999874e+00 1.599999999999999860e-03
-6.739099999999999646e+00 1.299999999999999940e-03
-6.733099999999999419e+00 8.999999999999999754e-04
-6.727100000000000080e+00 6.000000000000000559e-04
-6.721000000000000085e+00 5.000000000000000104e-04
-6.714999999999999858e+00 3.000000000000000279e-04
-6.708999999999999631e+00 1.000000000000000048e-04
-6.702999999999999403e+00 1.000000000000000048e-04
-6.696899999999999409e+00 0.000000000000000000e+00
-6.690900000000000070e+00 0.000000000000000000e+00
-6.684899999999999842e+00 0.000000000000000000e+00
-6.678899999999999615e+00 0.000000000000000000e+00
-6.672799999999999621e+00 0.000000000000000000e+00
-6.666799999999999393e+00 0.000000000000000000e+00
-6.660800000000000054e+00 0.000000000000000000e+00
-6.654799999999999827e+00 0.000000000000000000e+00
-6.648799999999999599e+00 0.000000000000000000e+00
-6.642699999999999605e+00 0.000000000000000000e+00
-6.636699999999999378e+00 0.000000000000000000e+00
-6.630700000000000038e+00 0.000000000000000000e+00
-6.624699999999999811e+00 0.000000000000000000e+00
-6.618599999999999817e+00 0.000000000000000000e+00
-6.612599999999999589e+00 0.000000000000000000e+00
-6.606600000000000250e+00 0.000000000000000000e+00
-6.600600000000000023e+00 0.000000000000000000e+00
-6.594500000000000028e+00 0.000000000000000000e+00
-6.588499999999999801e+00 0.000000000000000000e+00
-6.582499999999999574e+00 0.000000000000000000e+00
-6.576500000000000234e+00 0.000000000000000000e+00
-6.570500000000000007e+00 0.000000000000000000e+00
-6.564400000000000013e+00 0.000000000000000000e+00
-6.558399999999999785e+00 0.000000000000000000e+00
-6.552399999999999558e+00 0.000000000000000000e+00
-6.546400000000000219e+00 0.000000000000000000e+00
-6.540300000000000225e+00 0.000000000000000000e+00
-6.534299999999999997e+00 0.000000000000000000e+00
-6.528299999999999770e+00 0.000000000000000000e+00
-6.522299999999999542e+00 0.000000000000000000e+00
-6.516199999999999548e+00 0.000000000000000000e+00
-6.510200000000000209e+00 0.000000000000000000e+00
-6.504199999999999982e+00 0.000000000000000000e+00
-6.498199999999999754e+00 0.000000000000000000e+00
-6.492099999999999760e+00 0.000000000000000000e+00
-6.486099999999999532e+00 0.000000000000000000e+00
-6.480100000000000193e+00 0.000000000000000000e+00
-6.474099999999999966e+00 0.000000000000000000e+00
-6.468099999999999739e+00 0.000000000000000000e+00
-6.461999999999999744e+00 0.000000000000000000e+00
-6.455999999999999517e+00 0.000000000000000000e+00
-6.450000000000000178e+00 0.000000000000000000e+00
-6.443999999999999950e+00 0.000000000000000000e+00
-6.437899999999999956e+00 0.000000000000000000e+00
-6.431899999999999729e+00 0.000000000000000000e+00
-6.425899999999999501e+00 0.000000000000000000e+00
-6.419900000000000162e+00 0.000000000000000000e+00
-6.413800000000000168e+00 0.000000000000000000e+00
-6.407799999999999940e+00 0.000000000000000000e+00
-6.401799999999999713e+00 0.000000000000000000e+00
-6.395799999999999486e+00 0.000000000000000000e+00
-6.389800000000000146e+00 0.000000000000000000e+00
-6.383700000000000152e+00 0.000000000000000000e+00
-6.377699999999999925e+00 0.000000000000000000e+00
-6.371699999999999697e+00 0.000000000000000000e+00
-6.365699999999999470e+00 0.000000000000000000e+00
-6.359599999999999476e+00 0.000000000000000000e+00
-6.353600000000000136e+00 0.000000000000000000e+00
-6.347599999999999909e+00 0.000000000000000000e+00
-6.341599999999999682e+00 0.000000000000000000e+00
-6.335499999999999687e+00 0.000000000000000000e+00
-6.329499999999999460e+00 0.000000000000000000e+00
-6.323500000000000121e+00 0.000000000000000000e+00
-6.317499999999999893e+00 0.000000000000000000e+00
-6.311399999999999899e+00 0.000000000000000000e+00
-6.305399999999999672e+00 0.000000000000000000e+00
-6.299399999999999444e+00 0.000000000000000000e+00
-6.293400000000000105e+00 0.000000000000000000e+00
-6.287399999999999878e+00 0.000000000000000000e+00
-6.281299999999999883e+00 0.000000000000000000e+00
-6.275299999999999656e+00 0.000000000000000000e+00
-6.269299999999999429e+00 0.000000000000000000e+00
-6.263300000000000090e+00 0.000000000000000000e+00
-6.257200000000000095e+00 0.000000000000000000e+00
-6.251199999999999868e+00 0.000000000000000000e+00
-6.245199999999999640e+00 0.000000000000000000e+00
-6.239199999999999413e+00 0.000000000000000000e+00
-6.233099999999999419e+00 0.000000000000000000e+00
-6.227100000000000080e+00 0.000000000000000000e+00
-6.221099999999999852e+00 0.000000000000000000e+00
-6.215099999999999625e+00 0.000000000000000000e+00
-6.209099999999999397e+00 0.000000000000000000e+00
-6.202999999999999403e+00 0.000000000000000000e+00
-6.197000000000000064e+00 0.000000000000000000e+00
-6.190999999999999837e+00 0.000000000000000000e+00
-6.184999999999999609e+00 0.000000000000000000e+00
-6.178899999999999615e+00 0.000000000000000000e+00
-6.172899999999999388e+00 0.000000000000000000e+00
-6.166900000000000048e+00 0.000000000000000000e+00
-6.160899999999999821e+00 0.000000000000000000e+00
-6.154799999999999827e+00 0.000000000000000000e+00
-6.148799999999999599e+00 0.000000000000000000e+00
-6.142799999999999372e+00 0.000000000000000000e+00
-6.136800000000000033e+00 0.000000000000000000e+00
-6.130700000000000038e+00 0.000000000000000000e+00
-6.124699999999999811e+00 0.000000000000000000e+00
-6.118699999999999584e+00 0.000000000000000000e+00
-6.112700000000000244e+00 0.000000000000000000e+00
-6.106700000000000017e+00 0.000000000000000000e+00
-6.100600000000000023e+00 0.000000000000000000e+00
-6.094599999999999795e+00 0.000000000000000000e+00
-6.088599999999999568e+00 0.000000000000000000e+00
-6.082600000000000229e+00 0.000000000000000000e+00
-6.076500000000000234e+00 0.000000000000000000e+00
-6.070500000000000007e+00 0.000000000000000000e+00
-6.064499999999999780e+00 0.000000000000000000e+00
-6.058499999999999552e+00 0.000000000000000000e+00
-6.052399999999999558e+00 0.000000000000000000e+00
-6.046400000000000219e+00 0.000000000000000000e+00
-6.040399999999999991e+00 0.000000000000000000e+00
-6.034399999999999764e+00 0.000000000000000000e+00
-6.028399999999999537e+00 0.000000000000000000e+00
-6.022299999999999542e+00 0.000000000000000000e+00
-6.016300000000000203e+00 0.000000000000000000e+00
-6.010299999999999976e+00 0.000000000000000000e+00
-6.004299999999999748e+00 0.000000000000000000e+00
-5.998199999999999754e+00 0.000000000000000000e+00
-5.992199999999999527e+00 0.000000000000000000e+00
-5.986200000000000188e+00 0.000000000000000000e+00
-5.980199999999999960e+00 0.000000000000000000e+00
-5.974099999999999966e+00 0.000000000000000000e+00
-5.968099999999999739e+00 0.000000000000000000e+00
-5.962099999999999511e+00 0.000000000000000000e+00
-5.956100000000000172e+00 0.000000000000000000e+00
-5.950000000000000178e+00 0.000000000000000000e+00
-5.943999999999999950e+00 0.000000000000000000e+00
-5.937999999999999723e+00 0.000000000000000000e+00
-5.931999999999999496e+00 0.000000000000000000e+00
-5.926000000000000156e+00 0.000000000000000000e+00
-5.919900000000000162e+00 0.000000000000000000e+00
-5.913899999999999935e+00 0.000000000000000000e+00
-5.907899999999999707e+00 0.000000000000000000e+00
-5.901899999999999480e+00 0.000000000000000000e+00
-5.895799999999999486e+00 0.000000000000000000e+00
-5.889800000000000146e+00 0.000000000000000000e+00
-5.883799999999999919e+00 0.000000000000000000e+00
-5.877799999999999692e+00 0.000000000000000000e+00
-5.871699999999999697e+00 0.000000000000000000e+00
-5.865699999999999470e+00 0.000000000000000000e+00
-5.859700000000000131e+00 0.000000000000000000e+00
-5.853699999999999903e+00 0.000000000000000000e+00
-5.847699999999999676e+00 0.000000000000000000e+00
-5.841599999999999682e+00 0.000000000000000000e+00
-5.835599999999999454e+00 0.000000000000000000e+00
-5.829600000000000115e+00 0.000000000000000000e+00
-5.823599999999999888e+00 0.000000000000000000e+00
-5.817499999999999893e+00 0.000000000000000000e+00
-5.811499999999999666e+00 0.000000000000000000e+00
-5.805499999999999439e+00 0.000000000000000000e+00
-5.799500000000000099e+00 0.000000000000000000e+00
-5.793400000000000105e+00 0.000000000000000000e+00
-5.787399999999999878e+00 0.000000000000000000e+00
-5.781399999999999650e+00 0.000000000000000000e+00
-5.775399999999999423e+00 0.000000000000000000e+00
-5.769299999999999429e+00 0.000000000000000000e+00
-5.763300000000000090e+00 0.000000000000000000e+00
-5.757299999999999862e+00 0.000000000000000000e+00
-5.751299999999999635e+00 0.000000000000000000e+00
-5.745299999999999407e+00 0.000000000000000000e+00
-5.739199999999999413e+00 0.000000000000000000e+00
-5.733200000000000074e+00 0.000000000000000000e+00
-5.727199999999999847e+00 0.000000000000000000e+00
-5.721199999999999619e+00 0.000000000000000000e+00
-5.715099999999999625e+00 0.000000000000000000e+00
-5.709099999999999397e+00 0.000000000000000000e+00
-5.703100000000000058e+00 0.000000000000000000e+00
-5.697099999999999831e+00 0.000000000000000000e+00
-5.690999999999999837e+00 0.000000000000000000e+00
-5.684999999999999609e+00 0.000000000000000000e+00
-5.678999999999999382e+00 0.000000000000000000e+00
-5.673000000000000043e+00 0.000000000000000000e+00
-5.666999999999999815e+00 0.000000000000000000e+00
-5.660899999999999821e+00 0.000000000000000000e+00
-5.654899999999999594e+00 0.000000000000000000e+00
-5.648899999999999366e+00 0.000000000000000000e+00
-5.642900000000000027e+00 0.000000000000000000e+00
-5.636800000000000033e+00 0.000000000000000000e+00
-5.630799999999999805e+00 0.000000000000000000e+00
-5.624799999999999578e+00 0.000000000000000000e+00
-5.618800000000000239e+00 0.000000000000000000e+00
-5.612700000000000244e+00 0.000000000000000000e+00
-5.606700000000000017e+00 0.000000000000000000e+00
-5.600699999999999790e+00 0.000000000000000000e+00
-5.594699999999999562e+00 0.000000000000000000e+00
-5.588599999999999568e+00 0.000000000000000000e+00
-5.582600000000000229e+00 0.000000000000000000e+00
-5.576600000000000001e+00 0.000000000000000000e+00
-5.570599999999999774e+00 0.000000000000000000e+00
-5.564599999999999547e+00 0.000000000000000000e+00
-5.558499999999999552e+00 0.000000000000000000e+00
-5.552500000000000213e+00 0.000000000000000000e+00
-5.546499999999999986e+00 0.000000000000000000e+00
-5.540499999999999758e+00 0.000000000000000000e+00
-5.534399999999999764e+00 0.000000000000000000e+00
-5.528399999999999537e+00 0.000000000000000000e+00
-5.522400000000000198e+00 0.000000000000000000e+00
-5.516399999999999970e+00 0.000000000000000000e+00
-5.510299999999999976e+00 0.000000000000000000e+00
-5.504299999999999748e+00 0.000000000000000000e+00
-5.498299999999999521e+00 0.000000000000000000e+00
-5.492300000000000182e+00 0.000000000000000000e+00
-5.486299999999999955e+00 0.000000000000000000e+00
-5.480199999999999960e+00 0.000000000000000000e+00
-5.474199999999999733e+00 0.000000000000000000e+00
-5.468199999999999505e+00 0.000000000000000000e+00
-5.462200000000000166e+00 0.000000000000000000e+00
-5.456100000000000172e+00 0.000000000000000000e+00
-5.450099999999999945e+00 0.000000000000000000e+00
-5.444099999999999717e+00 0.000000000000000000e+00
-5.438099999999999490e+00 0.000000000000000000e+00
-5.431999999999999496e+00 0.000000000000000000e+00
-5.426000000000000156e+00 0.000000000000000000e+00
-5.419999999999999929e+00 0.000000000000000000e+00
-5.413999999999999702e+00 0.000000000000000000e+00
-5.407899999999999707e+00 0.000000000000000000e+00
-5.401900000000000368e+00 0.000000000000000000e+00
-5.395900000000000141e+00 0.000000000000000000e+00
-5.389899999999999913e+00 0.000000000000000000e+00
-5.383899999999999686e+00 0.000000000000000000e+00
-5.377799999999999692e+00 0.000000000000000000e+00
-5.371800000000000352e+00 0.000000000000000000e+00
-5.365800000000000125e+00 0.000000000000000000e+00
-5.359799999999999898e+00 0.000000000000000000e+00
-5.353699999999999903e+00 0.000000000000000000e+00
-5.347699999999999676e+00 0.000000000000000000e+00
-5.341699999999999449e+00 1.000000000000000048e-04
-5.335699999999999221e+00 1.000000000000000048e-04
-5.329599999999999227e+00 2.999999999999999737e-04
-5.323599999999999888e+00 6.000000000000000559e-04
-5.317599999999999660e+00 1.100000000000000066e-03
-5.311600000000000321e+00 1.900000000000000213e-03
-5.305600000000000094e+00 3.000000000000000062e-03
-5.299500000000000099e+00 4.699999999999999317e-03
-5.293499999999999872e+00 6.899999999999999883e-03
-5.287499999999999645e+00 1.009999999999999960e-02
-5.281499999999999417e+00 1.410000000000000142e-02
-5.275399999999999423e+00 1.989999999999999755e-02
-5.269399999999999196e+00 2.699999999999999969e-02
-5.263399999999999856e+00 3.590000000000000135e-02
-5.257399999999999629e+00 4.649999999999999967e-02
-5.251299999999999635e+00 5.880000000000000504e-02
-5.245300000000000296e+00 7.289999999999999258e-02
-5.239300000000000068e+00 8.799999999999999489e-02
-5.233299999999999841e+00 1.042000000000000010e-01
-5.227199999999999847e+00 1.205999999999999989e-01
-5.221199999999999619e+00 1.362999999999999767e-01
-5.215199999999999392e+00 1.509000000000000064e-01
-5.209199999999999164e+00 1.632999999999999730e-01
-5.203199999999999825e+00 1.726999999999999924e-01
-5.197099999999999831e+00 1.789000000000000035e-01
-5.191099999999999604e+00 1.812999999999999889e-01
-5.185100000000000264e+00 1.799000000000000044e-01
-5.179100000000000037e+00 1.745999999999999774e-01
-5.173000000000000043e+00 1.659999999999999809e-01
-5.166999999999999815e+00 1.544999999999999984e-01
-5.160999999999999588e+00 1.408000000000000085e-01
-5.154999999999999361e+00 1.259000000000000119e-01
-5.148899999999999366e+00 1.100000000000000006e-01
-5.142900000000000027e+00 9.420000000000000595e-02
-5.136899999999999800e+00 7.920000000000000651e-02
-5.130900000000000460e+00 6.479999999999999649e-02
-5.124900000000000233e+00 5.200000000000000455e-02
-5.118800000000000239e+00 4.100000000000000172e-02
-5.112800000000000011e+00 3.160000000000000309e-02
-5.106799999999999784e+00 2.380000000000000171e-02
-5.100799999999999557e+00 1.739999999999999880e-02
-5.094699999999999562e+00 1.280000000000000061e-02
-5.088699999999999335e+00 8.800000000000000530e-03
-5.082699999999999996e+00 6.100000000000001255e-03
-5.076699999999999768e+00 4.199999999999999740e-03
-5.070599999999999774e+00 2.700000000000000143e-03
-5.064600000000000435e+00 1.800000000000000168e-03
-5.058600000000000207e+00 1.100000000000000066e-03
-5.052599999999999980e+00 6.000000000000000559e-04
-5.046499999999999986e+00 5.000000000000000104e-04
-5.040499999999999758e+00 0.000000000000000000e+00
-5.034499999999999531e+00 0.000000000000000000e+00
-5.028499999999999304e+00 0.000000000000000000e+00
-5.022499999999999964e+00 0.000000000000000000e+00
-5.016399999999999970e+00 0.000000000000000000e+00
-5.010399999999999743e+00 0.000000000000000000e+00
-5.004400000000000404e+00 0.000000000000000000e+00
-4.998400000000000176e+00 0.000000000000000000e+00
-4.992300000000000182e+00 0.000000000000000000e+00
-4.986299999999999955e+00 0.000000000000000000e+00
-4.980299999999999727e+00 0.000000000000000000e+00
-4.974299999999999500e+00 0.000000000000000000e+00
-4.968199999999999505e+00 0.000000000000000000e+00
-4.962199999999999278e+00 0.000000000000000000e+00
-4.956199999999999939e+00 0.000000000000000000e+00
-4.950199999999999712e+00 0.000000000000000000e+00
-4.944200000000000372e+00 0.000000000000000000e+00
-4.938100000000000378e+00 0.000000000000000000e+00
-4.932100000000000151e+00 0.000000000000000000e+00
-4.926099999999999923e+00 0.000000000000000000e+00
-4.920099999999999696e+00 0.000000000000000000e+00
-4.913999999999999702e+00 0.000000000000000000e+00
-4.907999999999999474e+00 0.000000000000000000e+00
-4.901999999999999247e+00 0.000000000000000000e+00
-4.895999999999999908e+00 0.000000000000000000e+00
-4.889899999999999913e+00 0.000000000000000000e+00
-4.883899999999999686e+00 0.000000000000000000e+00
-4.877900000000000347e+00 0.000000000000000000e+00
-4.871900000000000119e+00 0.000000000000000000e+00
-4.865800000000000125e+00 0.000000000000000000e+00
-4.859799999999999898e+00 0.000000000000000000e+00
-4.853799999999999670e+00 0.000000000000000000e+00
-4.847799999999999443e+00 0.000000000000000000e+00
-4.841799999999999216e+00 0.000000000000000000e+00
-4.835699999999999221e+00 0.000000000000000000e+00
-4.829699999999999882e+00 0.000000000000000000e+00
-4.823699999999999655e+00 0.000000000000000000e+00
-4.817700000000000315e+00 0.000000000000000000e+00
-4.811600000000000321e+00 0.000000000000000000e+00
-4.805600000000000094e+00 0.000000000000000000e+00
-4.799599999999999866e+00 0.000000000000000000e+00
-4.793599999999999639e+00 0.000000000000000000e+00
-4.787499999999999645e+00 0.000000000000000000e+00
-4.781499999999999417e+00 0.000000000000000000e+00
-4.775499999999999190e+00 0.000000000000000000e+00
-4.769499999999999851e+00 0.000000000000000000e+00
-4.763499999999999623e+00 0.000000000000000000e+00
-4.757399999999999629e+00 0.000000000000000000e+00
-4.751400000000000290e+00 0.000000000000000000e+00
-4.745400000000000063e+00 0.000000000000000000e+00
-4.739399999999999835e+00 0.000000000000000000e+00
-4.733299999999999841e+00 0.000000000000000000e+00
-4.727299999999999613e+00 0.000000000000000000e+00
-4.721299999999999386e+00 0.000000000000000000e+00
-4.715299999999999159e+00 0.000000000000000000e+00
-4.709199999999999164e+00 0.000000000000000000e+00
-4.703199999999999825e+00 0.000000000000000000e+00
-4.697199999999999598e+00 0.000000000000000000e+00
-4.691200000000000259e+00 0.000000000000000000e+00
-4.685100000000000264e+00 0.000000000000000000e+00
-4.679100000000000037e+00 0.000000000000000000e+00
-4.673099999999999810e+00 0.000000000000000000e+00
-4.667099999999999582e+00 0.000000000000000000e+00
-4.661099999999999355e+00 0.000000000000000000e+00
-4.654999999999999361e+00 0.000000000000000000e+00
-4.649000000000000021e+00 0.000000000000000000e+00
-4.642999999999999794e+00 0.000000000000000000e+00
-4.637000000000000455e+00 0.000000000000000000e+00
-4.630900000000000460e+00 0.000000000000000000e+00
-4.624900000000000233e+00 0.000000000000000000e+00
-4.618900000000000006e+00 0.000000000000000000e+00
-4.612899999999999778e+00 0.000000000000000000e+00
-4.606799999999999784e+00 0.000000000000000000e+00
-4.600799999999999557e+00 0.000000000000000000e+00
-4.594799999999999329e+00 0.000000000000000000e+00
-4.588799999999999990e+00 0.000000000000000000e+00
-4.582799999999999763e+00 0.000000000000000000e+00
-4.576699999999999768e+00 0.000000000000000000e+00
-4.570700000000000429e+00 0.000000000000000000e+00
-4.564700000000000202e+00 0.000000000000000000e+00
-4.558699999999999974e+00 0.000000000000000000e+00
-4.552599999999999980e+00 0.000000000000000000e+00
-4.546599999999999753e+00 0.000000000000000000e+00
-4.540599999999999525e+00 0.000000000000000000e+00
-4.534599999999999298e+00 0.000000000000000000e+00
-4.528499999999999304e+00 0.000000000000000000e+00
-4.522499999999999964e+00 0.000000000000000000e+00
-4.516499999999999737e+00 0.000000000000000000e+00
-4.510500000000000398e+00 0.000000000000000000e+00
-4.504400000000000404e+00 0.000000000000000000e+00
-4.498400000000000176e+00 0.000000000000000000e+00
-4.492399999999999949e+00 0.000000000000000000e+00
-4.486399999999999721e+00 0.000000000000000000e+00
-4.480399999999999494e+00 0.000000000000000000e+00
-4.474299999999999500e+00 0.000000000000000000e+00
-4.468299999999999272e+00 0.000000000000000000e+00
-4.462299999999999933e+00 0.000000000000000000e+00
-4.456299999999999706e+00 0.000000000000000000e+00
-4.450199999999999712e+00 0.000000000000000000e+00
-4.444200000000000372e+00 0.000000000000000000e+00
-4.438200000000000145e+00 0.000000000000000000e+00
-4.432199999999999918e+00 0.000000000000000000e+00
-4.426099999999999923e+00 0.000000000000000000e+00
-4.420099999999999696e+00 0.000000000000000000e+00
-4.414099999999999469e+00 0.000000000000000000e+00
-4.408099999999999241e+00 0.000000000000000000e+00
-4.402099999999999902e+00 0.000000000000000000e+00
-4.395999999999999908e+00 0.000000000000000000e+00
-4.389999999999999680e+00 0.000000000000000000e+00
-4.384000000000000341e+00 0.000000000000000000e+00
-4.378000000000000114e+00 0.000000000000000000e+00
-4.371900000000000119e+00 0.000000000000000000e+00
-4.365899999999999892e+00 0.000000000000000000e+00
-4.359899999999999665e+00 0.000000000000000000e+00
-4.353899999999999437e+00 0.000000000000000000e+00
-4.347799999999999443e+00 0.000000000000000000e+00
-4.341799999999999216e+00 0.000000000000000000e+00
-4.335799999999999876e+00 0.000000000000000000e+00
-4.329799999999999649e+00 0.000000000000000000e+00
-4.323699999999999655e+00 0.000000000000000000e+00
-4.317700000000000315e+00 0.000000000000000000e+00
-4.311700000000000088e+00 0.000000000000000000e+00
-4.305699999999999861e+00 0.000000000000000000e+00
-4.299699999999999633e+00 0.000000000000000000e+00
-4.293599999999999639e+00 0.000000000000000000e+00
-4.287599999999999412e+00 0.000000000000000000e+00
-4.281599999999999184e+00 0.000000000000000000e+00
-4.275599999999999845e+00 0.000000000000000000e+00
-4.269499999999999851e+00 0.000000000000000000e+00
-4.263499999999999623e+00 0.000000000000000000e+00
-4.257500000000000284e+00 0.000000000000000000e+00
-4.251500000000000057e+00 0.000000000000000000e+00
-4.245400000000000063e+00 0.000000000000000000e+00
-4.239399999999999835e+00 0.000000000000000000e+00
-4.233399999999999608e+00 0.000000000000000000e+00
-4.227399999999999380e+00 0.000000000000000000e+00
-4.221399999999999153e+00 0.000000000000000000e+00
-4.215299999999999159e+00 0.000000000000000000e+00
-4.209299999999999820e+00 0.000000000000000000e+00
-4.203299999999999592e+00 0.000000000000000000e+00
-4.197300000000000253e+00 0.000000000000000000e+00
-4.191200000000000259e+00 0.000000000000000000e+00
-4.185200000000000031e+00 0.000000000000000000e+00
-4.179199999999999804e+00 0.000000000000000000e+00
-4.173199999999999577e+00 0.000000000000000000e+00
-4.167099999999999582e+00 0.000000000000000000e+00
-4.161099999999999355e+00 0.000000000000000000e+00
-4.155100000000000016e+00 0.000000000000000000e+00
-4.149099999999999788e+00 0.000000000000000000e+00
-4.142999999999999794e+00 0.000000000000000000e+00
-4.137000000000000455e+00 0.000000000000000000e+00
-4.131000000000000227e+00 0.000000000000000000e+00
-4.125000000000000000e+00 0.000000000000000000e+00
-4.118999999999999773e+00 0.000000000000000000e+00
-4.112899999999999778e+00 0.000000000000000000e+00
-4.106899999999999551e+00 0.000000000000000000e+00
-4.100899999999999324e+00 0.000000000000000000e+00
-4.094899999999999984e+00 0.000000000000000000e+00
-4.088799999999999990e+00 0.000000000000000000e+00
-4.082799999999999763e+00 0.000000000000000000e+00
-4.076800000000000423e+00 0.000000000000000000e+00
-4.070800000000000196e+00 0.000000000000000000e+00
-4.064700000000000202e+00 0.000000000000000000e+00
-4.058699999999999974e+00 0.000000000000000000e+00
-4.052699999999999747e+00 0.000000000000000000e+00
-4.046699999999999520e+00 0.000000000000000000e+00
-4.040699999999999292e+00 0.000000000000000000e+00
-4.034599999999999298e+00 0.000000000000000000e+00
-4.028599999999999959e+00 0.000000000000000000e+00
-4.022599999999999731e+00 0.000000000000000000e+00
-4.016600000000000392e+00 0.000000000000000000e+00
-4.010500000000000398e+00 0.000000000000000000e+00
-4.004500000000000171e+00 0.000000000000000000e+00
-3.998499999999999943e+00 0.000000000000000000e+00
-3.992499999999999716e+00 0.000000000000000000e+00
-3.986399999999999721e+00 0.000000000000000000e+00
-3.980399999999999938e+00 0.000000000000000000e+00
-3.974399999999999711e+00 0.000000000000000000e+00
-3.968399999999999928e+00 0.000000000000000000e+00
-3.962299999999999933e+00 0.000000000000000000e+00
-3.956299999999999706e+00 0.000000000000000000e+00
-3.950299999999999923e+00 0.000000000000000000e+00
-3.944299999999999695e+00 0.000000000000000000e+00
-3.938299999999999912e+00 0.000000000000000000e+00
-3.932199999999999918e+00 0.000000000000000000e+00
-3.926199999999999690e+00 0.000000000000000000e+00
-3.920199999999999907e+00 0.000000000000000000e+00
-3.914199999999999680e+00 0.000000000000000000e+00
-3.908099999999999685e+00 0.000000000000000000e+00
-3.902099999999999902e+00 0.000000000000000000e+00
-3.896099999999999675e+00 0.000000000000000000e+00
-3.890099999999999891e+00 0.000000000000000000e+00
-3.883999999999999897e+00 0.000000000000000000e+00
-3.877999999999999670e+00 0.000000000000000000e+00
-3.871999999999999886e+00 0.000000000000000000e+00
-3.865999999999999659e+00 0.000000000000000000e+00
-3.859999999999999876e+00 0.000000000000000000e+00
-3.853899999999999881e+00 0.000000000000000000e+00
-3.847899999999999654e+00 0.000000000000000000e+00
-3.841899999999999871e+00 0.000000000000000000e+00
-3.835899999999999643e+00 0.000000000000000000e+00
-3.829799999999999649e+00 0.000000000000000000e+00
-3.823799999999999866e+00 0.000000000000000000e+00
-3.817799999999999638e+00 0.000000000000000000e+00
-3.811799999999999855e+00 0.000000000000000000e+00
-3.805699999999999861e+00 0.000000000000000000e+00
-3.799699999999999633e+00 0.000000000000000000e+00
-3.793699999999999850e+00 0.000000000000000000e+00
-3.787699999999999623e+00 0.000000000000000000e+00
-3.781599999999999628e+00 0.000000000000000000e+00
-3.775599999999999845e+00 0.000000000000000000e+00
-3.769599999999999618e+00 0.000000000000000000e+00
-3.763599999999999834e+00 0.000000000000000000e+00
-3.757599999999999607e+00 0.000000000000000000e+00
-3.751499999999999613e+00 0.000000000000000000e+00
-3.745499999999999829e+00 0.000000000000000000e+00
-3.739499999999999602e+00 0.000000000000000000e+00
-3.733499999999999819e+00 0.000000000000000000e+00
-3.727399999999999824e+00 0.000000000000000000e+00
-3.721399999999999597e+00 0.000000000000000000e+00
-3.715399999999999814e+00 0.000000000000000000e+00
-3.709399999999999586e+00 0.000000000000000000e+00
-3.703299999999999592e+00 0.000000000000000000e+00
-3.697299999999999809e+00 0.000000000000000000e+00
-3.691300000000000026e+00 0.000000000000000000e+00
-3.685299999999999798e+00 0.000000000000000000e+00
-3.679300000000000015e+00 0.000000000000000000e+00
-3.673200000000000021e+00 0.000000000000000000e+00
-3.667199999999999793e+00 0.000000000000000000e+00
-3.661200000000000010e+00 0.000000000000000000e+00
-3.655199999999999783e+00 0.000000000000000000e+00
-3.649099999999999788e+00 0.000000000000000000e+00
-3.643100000000000005e+00 0.000000000000000000e+00
