#k-distance eigenvalue[eV]
1.91800240 4.64650000
1.92819794 4.68110000
1.93839347 4.71070000
1.94858901 4.73530000
1.95878456 4.75480000
1.96898010 4.76880000
1.97917564 4.77730000
1.98937118 4.78010000
1.98937118 4.78010000
1.99946533 4.78010000
2.00955948 4.78000000
2.01965363 4.77980000
2.02974780 4.77960000
2.03984195 4.77930000
2.04993610 4.77900000
2.06003026 4.77860000
2.07012441 4.77820000
2.08021856 4.77770000
2.09031272 4.77720000
2.10040688 4.77660000
2.11050103 4.77610000
2.12059518 4.77550000
2.13068934 4.77490000
2.14078349 4.77420000
2.15087765 4.77360000
2.16097180 4.77300000
2.17106596 4.77240000
2.18116011 4.77190000
2.19125426 4.77130000
2.20134842 4.77080000
2.21144258 4.77030000
2.22153673 4.76980000
2.23163088 4.76940000
2.24172504 4.76910000
2.25181919 4.76870000
2.26191334 4.76840000
2.27200751 4.76820000
2.28210166 4.76800000
2.29219581 4.76790000
2.30228996 4.76780000
2.31238412 4.76770000
2.32247827 4.76770000
2.33257243 4.76770000
2.34266659 4.76780000
2.35276074 4.76790000
2.36285489 4.76800000
2.37294904 4.76810000
2.38304320 4.77210000
2.39313736 4.78550000
2.40323151 4.79390000
2.41332567 4.79860000
2.42341982 4.80100000
2.43351397 4.80190000
2.44360812 4.80200000
2.45370229 4.80160000
2.46379644 4.80110000
2.47389059 4.80080000
2.48398475 4.80070000
2.48398475 4.80070000
2.49418028 4.80120000
2.50437582 4.80270000
2.51457136 4.80520000
2.52476691 4.80880000
2.53496245 4.81330000
2.54515799 4.81880000
2.55535352 4.82510000
2.56554906 4.83240000
2.57574460 4.84050000
2.58594015 4.84930000
2.59613569 4.85890000
2.60633123 4.86910000
2.61652676 4.87970000
2.62672230 4.89080000
2.63691784 4.90220000
2.64711339 4.91360000
2.65730893 4.92490000
2.66750446 4.93570000
2.67770000 4.94570000
2.68789554 4.95450000
2.69809108 4.96140000
2.70828663 4.96580000
2.71848217 4.96720000
2.72867770 4.96560000
2.73887324 4.96110000
2.74906878 4.95440000
2.75926432 4.94600000
2.76945987 4.93650000
2.77965541 4.92620000
2.78985094 4.91550000
2.80004648 4.90450000
2.81024202 4.89340000
2.82043756 4.88240000
2.83063311 4.87160000
2.84082864 4.86120000
2.85102418 4.85110000
2.86121972 4.84150000
2.87141526 4.83240000
2.88161080 4.82400000
2.89180635 4.81620000
2.90200188 4.80910000
2.91219742 4.80270000
2.92239296 4.79720000
2.93258850 4.79240000
2.94278404 4.78850000
2.95297959 4.78540000
2.96317512 4.78320000
2.97337066 4.78190000
2.98356620 4.78150000
2.98356620 4.78150000
2.99368038 4.78190000
3.00379455 4.78340000
3.01390873 4.78580000
3.02402291 4.78910000
3.03413709 4.79330000
3.04425127 4.79850000
3.05436544 4.80460000
3.06447962 4.81150000
3.07459379 4.81930000
3.08470798 4.82790000
3.09482215 4.83730000
3.10493633 4.84750000
3.11505051 4.85830000
3.12516468 4.86980000
3.13527886 4.88190000
3.14539304 4.89450000
3.15550722 4.90760000
3.16562140 4.92110000
3.17573557 4.93490000
3.18584975 4.94900000
3.19596392 4.96330000
3.20607811 4.97760000
3.21619228 4.99190000
3.22630646 5.00610000
3.23642064 5.02010000
3.24653481 5.03370000
3.25664899 5.04690000
3.26676317 5.05950000
3.27687735 5.07060000
3.28699153 5.06500000
3.29710570 5.05860000
3.30721988 5.05160000
3.31733405 5.04410000
3.32744824 5.03620000
3.33756241 5.02830000
3.34767659 5.02030000
3.35779077 5.01250000
3.36790494 5.00510000
3.37801912 4.99800000
3.38813330 4.99150000
3.39824748 4.98550000
3.40836166 4.98020000
3.41847583 4.97560000
3.42859001 4.97170000
3.43870418 4.96840000
3.44881837 4.96590000
3.45893254 4.96420000
3.46904672 4.96310000
3.47916090 4.96280000
3.47916090 4.96280000
3.48935643 4.95740000
3.49955197 4.94270000
3.50974751 4.92100000
3.51994306 4.89460000
3.53013860 4.86500000
3.54033414 4.83320000
3.55052967 4.79980000
3.56072521 4.76550000
3.57092075 4.73050000
3.58111630 4.69520000
3.59131184 4.66020000
3.60150738 4.62660000
3.61170291 4.59690000
3.62189845 4.57590000
3.63209399 4.56570000
3.64228954 4.56160000
3.65248508 4.56010000
3.66268061 4.55990000
3.67287615 4.56030000
3.68307169 4.56130000
3.69326723 4.56250000
3.70346278 4.56400000
3.71365832 4.56580000
3.72385385 4.56780000
3.73404939 4.57000000
3.74424493 4.57240000
3.75444047 4.57500000
3.76463602 4.57780000
3.77483156 4.58070000
3.78502709 4.58380000
3.79522263 4.58710000
3.80541817 4.59060000
3.81561371 4.59420000
3.82580926 4.59790000
3.83600480 4.60180000
3.84620033 4.60570000
3.85639587 4.60980000
3.86659141 4.61380000
3.87678695 4.61780000
3.88698250 4.62170000
3.89717803 4.62540000
3.90737357 4.62880000
3.91756911 4.63180000
3.92776465 4.63440000
3.93796019 4.63660000
3.94815574 4.63820000
3.95835127 4.63940000
3.96854681 4.64010000
3.97874235 4.64040000

0.00000000 5.09310000
0.01009415 5.09380000
0.02018831 5.09590000
0.03028246 5.09930000
0.04037662 5.10390000
0.05047077 5.10950000
0.06056493 5.11550000
0.07065908 5.12040000
0.08075323 5.11990000
0.09084739 5.11210000
0.10094155 5.09980000
0.11103570 5.08510000
0.12112985 5.06860000
0.13122401 5.04980000
0.14131816 5.02680000
0.15141231 4.99640000
0.16150648 4.95710000
0.17160063 4.91410000
0.18169478 4.87500000
0.19178893 4.84450000
0.20188309 4.82310000
0.21197724 4.80940000
0.22207140 4.80150000
0.23216556 4.79790000
0.24225971 4.79740000
0.25235386 4.79940000
0.26244801 4.80360000
0.27254217 4.80950000
0.28263633 4.81710000
0.29273048 4.82600000
0.30282464 4.83600000
0.31291879 4.84690000
0.32301294 4.85840000
0.33310709 4.87020000
0.34320126 4.88200000
0.35329541 4.89340000
0.36338956 4.90420000
0.37348372 4.91410000
0.38357787 4.92310000
0.39367202 4.93110000
0.40376618 4.93820000
0.41386034 4.94430000
0.42395449 4.94950000
0.43404864 4.95390000
0.44414280 4.95760000
0.45423695 4.96050000
0.46433111 4.96280000
0.47442526 4.96430000
0.48451942 4.96530000
0.49461357 4.96560000
0.49461357 4.96560000
0.50480911 4.96620000
0.51500465 4.96780000
0.52520019 4.97040000
0.53539573 4.97370000
0.54559127 4.97740000
0.55578681 4.98120000
0.56598235 4.98480000
0.57617789 4.98760000
0.58637342 4.98940000
0.59656897 4.98970000
0.60676451 4.98830000
0.61696005 4.98500000
0.62715559 4.97960000
0.63735113 4.97220000
0.64754666 4.96300000
0.65774221 4.95230000
0.66793775 4.94060000
0.67813329 4.92820000
0.68832883 4.91550000
0.69852437 4.90290000
0.70871990 4.89060000
0.71891545 4.87870000
0.72911099 4.86760000
0.73930653 4.85710000
0.74950207 4.84750000
0.75969761 4.83860000
0.76989314 4.83060000
0.78008869 4.82340000
0.79028423 4.81720000
0.80047977 4.81200000
0.81067531 4.80800000
0.82087084 4.80590000
0.83106638 4.80680000
0.84126193 4.81310000
0.85145747 4.82720000
0.86165301 4.84870000
0.87184855 4.87420000
0.88204408 4.90100000
0.89223962 4.92770000
0.90243517 4.95340000
0.91263071 4.97770000
0.92282625 5.00000000
0.93302179 5.02010000
0.94321732 5.03760000
0.95341286 5.05230000
0.96360841 5.06400000
0.97380395 5.07250000
0.98399949 5.07760000
0.99419503 5.07940000
0.99419503 5.07940000
1.00430920 5.07970000
1.01442338 5.08060000
1.02453755 5.08210000
1.03465174 5.08410000
1.04476591 5.08640000
1.05488009 5.08870000
1.06499427 5.09060000
1.07510844 5.09130000
1.08522262 5.08960000
1.09533680 5.08390000
1.10545098 5.07280000
1.11556516 5.05580000
1.12567933 5.03400000
1.13579351 5.00880000
1.14590768 4.98150000
1.15602187 4.95300000
1.16613604 4.92380000
1.17625022 4.89440000
1.18636440 4.86500000
1.19647857 4.83590000
1.20659275 4.80710000
1.21670693 4.77880000
1.22682111 4.75110000
1.23693529 4.72400000
1.24704946 4.69770000
1.25716364 4.67210000
1.26727781 4.64730000
1.27739200 4.62340000
1.28750617 4.60050000
1.29762035 4.57840000
1.30773453 4.55730000
1.31784870 4.53720000
1.32796288 4.51810000
1.33807706 4.50010000
1.34819124 4.48310000
1.35830542 4.46730000
1.36841959 4.45250000
1.37853377 4.43880000
1.38864794 4.42630000
1.39876213 4.41490000
1.40887630 4.40470000
1.41899048 4.39570000
1.42910466 4.38780000
1.43921883 4.38120000
1.44933301 4.37570000
1.45944719 4.37150000
1.46956137 4.36850000
1.47967555 4.36660000
1.48978972 4.36600000
1.48978972 4.36600000
1.49998526 4.36660000
1.51018080 4.36840000
1.52037634 4.37140000
1.53057188 4.37570000
1.54076742 4.38110000
1.55096296 4.38770000
1.56115850 4.39540000
1.57135404 4.40440000
1.58154958 4.41450000
1.59174512 4.42570000
1.60194066 4.43800000
1.61213620 4.45150000
1.62233174 4.46600000
1.63252728 4.48160000
1.64272281 4.49830000
1.65291836 4.51590000
1.66311390 4.53460000
1.67330944 4.55420000
1.68350498 4.57470000
1.69370052 4.59610000
1.70389605 4.61840000
1.71409160 4.64150000
1.72428714 4.66540000
1.73448268 4.69000000
1.74467822 4.71530000
1.75487376 4.74110000
1.76506929 4.76750000
1.77526484 4.79420000
1.78546038 4.82110000
1.79565592 4.84810000
1.80585146 4.87460000
1.81604699 4.90040000
1.82624253 4.92450000
1.83643808 4.94580000
1.84663362 4.96280000
1.85682916 4.97420000
1.86702470 4.97990000
1.87722023 4.98090000
1.88741577 4.97890000
1.89761132 4.97520000
1.90780686 4.97070000
1.91800240 4.96600000
1.92819794 4.96140000
1.93839347 4.95730000
1.94858901 4.95360000
1.95878456 4.95060000
1.96898010 4.94830000
1.97917564 4.94690000
1.98937118 4.94640000
1.98937118 4.94640000
1.99946533 4.94660000
2.00955948 4.94740000
2.01965363 4.94860000
2.02974780 4.95040000
2.03984195 4.95260000
2.04993610 4.95520000
2.06003026 4.95830000
2.07012441 4.96190000
2.08021856 4.96580000
2.09031272 4.97010000
2.10040688 4.97480000
2.11050103 4.97980000
2.12059518 4.98500000
2.13068934 4.99050000
2.14078349 4.99620000
2.15087765 5.00200000
2.16097180 5.00790000
2.17106596 5.01390000
2.18116011 5.01990000
2.19125426 5.02590000
2.20134842 5.03180000
2.21144258 5.03760000
2.22153673 5.04320000
2.23163088 5.04870000
2.24172504 5.05390000
2.25181919 5.05900000
2.26191334 5.06390000
2.27200751 5.06870000
2.28210166 5.07340000
2.29219581 5.07820000
2.30228996 5.08320000
2.31238412 5.08880000
2.32247827 5.09510000
2.33257243 5.10240000
2.34266659 5.11010000
2.35276074 5.11690000
2.36285489 5.12100000
2.37294904 5.12270000
2.38304320 5.12330000
2.39313736 5.12340000
2.40323151 5.12350000
2.41332567 5.12350000
2.42341982 5.12360000
2.43351397 5.12380000
2.44360812 5.12400000
2.45370229 5.12410000
2.46379644 5.12420000
2.47389059 5.12430000
2.48398475 5.12430000
2.48398475 5.12430000
2.49418028 5.12430000
2.50437582 5.12420000
2.51457136 5.12400000
2.52476691 5.12370000
2.53496245 5.12320000
2.54515799 5.12240000
2.55535352 5.12130000
2.56554906 5.11980000
2.57574460 5.11800000
2.58594015 5.11570000
2.59613569 5.11300000
2.60633123 5.10980000
2.61652676 5.10620000
2.62672230 5.10210000
2.63691784 5.09760000
2.64711339 5.09270000
2.65730893 5.08750000
2.66750446 5.08210000
2.67770000 5.07690000
2.68789554 5.07200000
2.69809108 5.06800000
2.70828663 5.06530000
2.71848217 5.06420000
2.72867770 5.06490000
2.73887324 5.06690000
2.74906878 5.06960000
2.75926432 5.07250000
2.76945987 5.07510000
2.77965541 5.07710000
2.78985094 5.07850000
2.80004648 5.07920000
2.81024202 5.07940000
2.82043756 5.07900000
2.83063311 5.07830000
2.84082864 5.07730000
2.85102418 5.07610000
2.86121972 5.07470000
2.87141526 5.07330000
2.88161080 5.07190000
2.89180635 5.07060000
2.90200188 5.06930000
2.91219742 5.06810000
2.92239296 5.06710000
2.93258850 5.06620000
2.94278404 5.06540000
2.95297959 5.06480000
2.96317512 5.06440000
2.97337066 5.06410000
2.98356620 5.06400000
2.98356620 5.06400000
2.99368038 5.06410000
3.00379455 5.06420000
3.01390873 5.06450000
3.02402291 5.06490000
3.03413709 5.06550000
3.04425127 5.06610000
3.05436544 5.06680000
3.06447962 5.06770000
3.07459379 5.06870000
3.08470798 5.06980000
3.09482215 5.07100000
3.10493633 5.07230000
3.11505051 5.07360000
3.12516468 5.07510000
3.13527886 5.07660000
3.14539304 5.07810000
3.15550722 5.07960000
3.16562140 5.08110000
3.17573557 5.08250000
3.18584975 5.08370000
3.19596392 5.08460000
3.20607811 5.08520000
3.21619228 5.08530000
3.22630646 5.08490000
3.23642064 5.08380000
3.24653481 5.08180000
3.25664899 5.07900000
3.26676317 5.07530000
3.27687735 5.07150000
3.28699153 5.08290000
3.29710570 5.09340000
3.30721988 5.10310000
3.31733405 5.11200000
3.32744824 5.12000000
3.33756241 5.12710000
3.34767659 5.13340000
3.35779077 5.13890000
3.36790494 5.14360000
3.37801912 5.14770000
3.38813330 5.15110000
3.39824748 5.15400000
3.40836166 5.15640000
3.41847583 5.15830000
3.42859001 5.15980000
3.43870418 5.16100000
3.44881837 5.16190000
3.45893254 5.16260000
3.46904672 5.16290000
3.47916090 5.16300000
3.47916090 5.16300000
3.48935643 5.16710000
3.49955197 5.17800000
3.50974751 5.19340000
3.51994306 5.21090000
3.53013860 5.22890000
3.54033414 5.24640000
3.55052967 5.26260000
3.56072521 5.27700000
3.57092075 5.28930000
3.58111630 5.29900000
3.59131184 5.30600000
3.60150738 5.31020000
3.61170291 5.31140000
3.62189845 5.30980000
3.63209399 5.30570000
3.64228954 5.29930000
3.65248508 5.29100000
3.66268061 5.28110000
3.67287615 5.26990000
3.68307169 5.25770000
3.69326723 5.24480000
3.70346278 5.23140000
3.71365832 5.21770000
3.72385385 5.20400000
3.73404939 5.19040000
3.74424493 5.17710000
3.75444047 5.16420000
3.76463602 5.15200000
3.77483156 5.14050000
3.78502709 5.12990000
3.79522263 5.12020000
3.80541817 5.11160000
3.81561371 5.10410000
3.82580926 5.09780000
3.83600480 5.09270000
3.84620033 5.08870000
3.85639587 5.08600000
3.86659141 5.08420000
3.87678695 5.08350000
3.88698250 5.08360000
3.89717803 5.08440000
3.90737357 5.08570000
3.91756911 5.08720000
3.92776465 5.08880000
3.93796019 5.09030000
3.94815574 5.09150000
3.95835127 5.09240000
3.96854681 5.09300000
3.97874235 5.09310000

0.00000000 5.18680000
0.01009415 5.18740000
0.02018831 5.18920000
0.03028246 5.18550000
0.04037662 5.17930000
0.05047077 5.17200000
0.06056493 5.16400000
0.07065908 5.15730000
0.08075323 5.15580000
0.09084739 5.16190000
0.10094155 5.17230000
0.11103570 5.18420000
0.12112985 5.19400000
0.13122401 5.18580000
0.14131816 5.14540000
0.15141231 5.10160000
0.16150648 5.06830000
0.17160063 5.04520000
0.18169478 5.02830000
0.19178893 5.01530000
0.20188309 5.00480000
0.21197724 4.99650000
0.22207140 4.99000000
0.23216556 4.98520000
0.24225971 4.98190000
0.25235386 4.98010000
0.26244801 4.97960000
0.27254217 4.98040000
0.28263633 4.98240000
0.29273048 4.98550000
0.30282464 4.98970000
0.31291879 4.99500000
0.32301294 5.00140000
0.33310709 5.00890000
0.34320126 5.01750000
0.35329541 5.02730000
0.36338956 5.03810000
0.37348372 5.05000000
0.38357787 5.06260000
0.39367202 5.07570000
0.40376618 5.08900000
0.41386034 5.10200000
0.42395449 5.11460000
0.43404864 5.12620000
0.44414280 5.13660000
0.45423695 5.14560000
0.46433111 5.15280000
0.47442526 5.15810000
0.48451942 5.16130000
0.49461357 5.16240000
0.49461357 5.16240000
0.50480911 5.16270000
0.51500465 5.16340000
0.52520019 5.16470000
0.53539573 5.16650000
0.54559127 5.16880000
0.55578681 5.17160000
0.56598235 5.17480000
0.57617789 5.17850000
0.58637342 5.18260000
0.59656897 5.18720000
0.60676451 5.19220000
0.61696005 5.19770000
0.62715559 5.20360000
0.63735113 5.21010000
0.64754666 5.21700000
0.65774221 5.22450000
0.66793775 5.23230000
0.67813329 5.24060000
0.68832883 5.24930000
0.69852437 5.25820000
0.70871990 5.26730000
0.71891545 5.27650000
0.72911099 5.28580000
0.73930653 5.29500000
0.74950207 5.30400000
0.75969761 5.31290000
0.76989314 5.32140000
0.78008869 5.32950000
0.79028423 5.33720000
0.80047977 5.34440000
0.81067531 5.35110000
0.82087084 5.35730000
0.83106638 5.36290000
0.84126193 5.36800000
0.85145747 5.37250000
0.86165301 5.37660000
0.87184855 5.38010000
0.88204408 5.38320000
0.89223962 5.38590000
0.90243517 5.38830000
0.91263071 5.39030000
0.92282625 5.39190000
0.93302179 5.39330000
0.94321732 5.39450000
0.95341286 5.39540000
0.96360841 5.39610000
0.97380395 5.39660000
0.98399949 5.39690000
0.99419503 5.39700000
0.99419503 5.39700000
1.00430920 5.39420000
1.01442338 5.38620000
1.02453755 5.37350000
1.03465174 5.35680000
1.04476591 5.33720000
1.05488009 5.31560000
1.06499427 5.29310000
1.07510844 5.27110000
1.08522262 5.25130000
1.09533680 5.23560000
1.10545098 5.22590000
1.11556516 5.22270000
1.12567933 5.22540000
1.13579351 5.23260000
1.14590768 5.24310000
1.15602187 5.25640000
1.16613604 5.27170000
1.17625022 5.28900000
1.18636440 5.30790000
1.19647857 5.32830000
1.20659275 5.35010000
1.21670693 5.37330000
1.22682111 5.39780000
1.23693529 5.42350000
1.24704946 5.45040000
1.25716364 5.47850000
1.26727781 5.50770000
1.27739200 5.53780000
1.28750617 5.56900000
1.29762035 5.60110000
1.30773453 5.63400000
1.31784870 5.66770000
1.32796288 5.70220000
1.33807706 5.73710000
1.34819124 5.77260000
1.35830542 5.80850000
1.36841959 5.84450000
1.37853377 5.88050000
1.38864794 5.89210000
1.39876213 5.89100000
1.40887630 5.88990000
1.41899048 5.88900000
1.42910466 5.88820000
1.43921883 5.88750000
1.44933301 5.88700000
1.45944719 5.88660000
1.46956137 5.88630000
1.47967555 5.88610000
1.48978972 5.88600000
1.48978972 5.88600000
1.49998526 5.88480000
1.51018080 5.88080000
1.52037634 5.87410000
1.53057188 5.86440000
1.54076742 5.85140000
1.55096296 5.83510000
1.56115850 5.81540000
1.57135404 5.79260000
1.58154958 5.76700000
1.59174512 5.73920000
1.60194066 5.70960000
1.61213620 5.67880000
1.62233174 5.64710000
1.63252728 5.61480000
1.64272281 5.58240000
1.65291836 5.55000000
1.66311390 5.51790000
1.67330944 5.48620000
1.68350498 5.45500000
1.69370052 5.42460000
1.70389605 5.39490000
1.71409160 5.36610000
1.72428714 5.33820000
1.73448268 5.31150000
1.74467822 5.28590000
1.75487376 5.26150000
1.76506929 5.23840000
1.77526484 5.21690000
1.78546038 5.19690000
1.79565592 5.17870000
1.80585146 5.16260000
1.81604699 5.14910000
1.82624253 5.13900000
1.83643808 5.13330000
1.84663362 5.13350000
1.85682916 5.14070000
1.86702470 5.15520000
1.87722023 5.17560000
1.88741577 5.20030000
1.89761132 5.22760000
1.90780686 5.25660000
1.91800240 5.28630000
1.92819794 5.31600000
1.93839347 5.34500000
1.94858901 5.37230000
1.95878456 5.39670000
1.96898010 5.41660000
1.97917564 5.42980000
1.98937118 5.43450000
1.98937118 5.43450000
1.99946533 5.43450000
2.00955948 5.43460000
2.01965363 5.43470000
2.02974780 5.43480000
2.03984195 5.43500000
2.04993610 5.43500000
2.06003026 5.43500000
2.07012441 5.43480000
2.08021856 5.43440000
2.09031272 5.43370000
2.10040688 5.43260000
2.11050103 5.43100000
2.12059518 5.42880000
2.13068934 5.42580000
2.14078349 5.42180000
2.15087765 5.41680000
2.16097180 5.41050000
2.17106596 5.40270000
2.18116011 5.39340000
2.19125426 5.38240000
2.20134842 5.36980000
2.21144258 5.35560000
2.22153673 5.34010000
2.23163088 5.32330000
2.24172504 5.30580000
2.25181919 5.28770000
2.26191334 5.26960000
2.27200751 5.25180000
2.28210166 5.23460000
2.29219581 5.21860000
2.30228996 5.20410000
2.31238412 5.19160000
2.32247827 5.18170000
2.33257243 5.17520000
2.34266659 5.17370000
2.35276074 5.17950000
2.36285489 5.19470000
2.37294904 5.21870000
2.38304320 5.24900000
2.39313736 5.28290000
2.40323151 5.31810000
2.41332567 5.35280000
2.42341982 5.38550000
2.43351397 5.41480000
2.44360812 5.43990000
2.45370229 5.46010000
2.46379644 5.47490000
2.47389059 5.48390000
2.48398475 5.48690000
2.48398475 5.48690000
2.49418028 5.48780000
2.50437582 5.49010000
2.51457136 5.49380000
2.52476691 5.49830000
2.53496245 5.50330000
2.54515799 5.50810000
2.55535352 5.51190000
2.56554906 5.51430000
2.57574460 5.51450000
2.58594015 5.51240000
2.59613569 5.50760000
2.60633123 5.50040000
2.61652676 5.49110000
2.62672230 5.48010000
2.63691784 5.46800000
2.64711339 5.45530000
2.65730893 5.44240000
2.66750446 5.42970000
2.67770000 5.41770000
2.68789554 5.40660000
2.69809108 5.39680000
2.70828663 5.38840000
2.71848217 5.38170000
2.72867770 5.37680000
2.73887324 5.37390000
2.74906878 5.37300000
2.75926432 5.37410000
2.76945987 5.37730000
2.77965541 5.38220000
2.78985094 5.38890000
2.80004648 5.39700000
2.81024202 5.40650000
2.82043756 5.41690000
2.83063311 5.42820000
2.84082864 5.44010000
2.85102418 5.45260000
2.86121972 5.46540000
2.87141526 5.47840000
2.88161080 5.49150000
2.89180635 5.50460000
2.90200188 5.51760000
2.91219742 5.53040000
2.92239296 5.54280000
2.93258850 5.55480000
2.94278404 5.56590000
2.95297959 5.57590000
2.96317512 5.58410000
2.97337066 5.58970000
2.98356620 5.59170000
2.98356620 5.59170000
2.99368038 5.59140000
3.00379455 5.59060000
3.01390873 5.58920000
3.02402291 5.58720000
3.03413709 5.58460000
3.04425127 5.58130000
3.05436544 5.57740000
3.06447962 5.57260000
3.07459379 5.56710000
3.08470798 5.56080000
3.09482215 5.55360000
3.10493633 5.54560000
3.11505051 5.53670000
3.12516468 5.52700000
3.13527886 5.51660000
3.14539304 5.50550000
3.15550722 5.49380000
3.16562140 5.48170000
3.17573557 5.46950000
3.18584975 5.45720000
3.19596392 5.44510000
3.20607811 5.43340000
3.21619228 5.42240000
3.22630646 5.41240000
3.23642064 5.40360000
3.24653481 5.39630000
3.25664899 5.39050000
3.26676317 5.38650000
3.27687735 5.38420000
3.28699153 5.38380000
3.29710570 5.38500000
3.30721988 5.38770000
3.31733405 5.39160000
3.32744824 5.39650000
3.33756241 5.40200000
3.34767659 5.40780000
3.35779077 5.41370000
3.36790494 5.41940000
3.37801912 5.42460000
3.38813330 5.42920000
3.39824748 5.43310000
3.40836166 5.43630000
3.41847583 5.43880000
3.42859001 5.44070000
3.43870418 5.44210000
3.44881837 5.44300000
3.45893254 5.44360000
3.46904672 5.44390000
3.47916090 5.44400000
3.47916090 5.44400000
3.48935643 5.44380000
3.49955197 5.44310000
3.50974751 5.44200000
3.51994306 5.44060000
3.53013860 5.43890000
3.54033414 5.43720000
3.55052967 5.43540000
3.56072521 5.43380000
3.57092075 5.43240000
3.58111630 5.43150000
3.59131184 5.43120000
3.60150738 5.43160000
3.61170291 5.43290000
3.62189845 5.43520000
3.63209399 5.43840000
3.64228954 5.44250000
3.65248508 5.44760000
3.66268061 5.45350000
3.67287615 5.46010000
3.68307169 5.46710000
3.69326723 5.47400000
3.70346278 5.47900000
3.71365832 5.47810000
3.72385385 5.46710000
3.73404939 5.44870000
3.74424493 5.42740000
3.75444047 5.40550000
3.76463602 5.38370000
3.77483156 5.36260000
3.78502709 5.34230000
3.79522263 5.32290000
3.80541817 5.30450000
3.81561371 5.28710000
3.82580926 5.27080000
3.83600480 5.25560000
3.84620033 5.24160000
3.85639587 5.22870000
3.86659141 5.21710000
3.87678695 5.20670000
3.88698250 5.19770000
3.89717803 5.19010000
3.90737357 5.18390000
3.91756911 5.17940000
3.92776465 5.17660000
3.93796019 5.17560000
3.94815574 5.17650000
3.95835127 5.17910000
3.96854681 5.18320000
3.97874235 5.18680000

0.00000000 5.19370000
0.01009415 5.19280000
0.02018831 5.19010000
0.03028246 5.19250000
0.04037662 5.19690000
0.05047077 5.20240000
0.06056493 5.20920000
0.07065908 5.21700000
0.08075323 5.22590000
0.09084739 5.23580000
0.10094155 5.24670000
0.11103570 5.25840000
0.12112985 5.27100000
0.13122401 5.25390000
0.14131816 5.25650000
0.15141231 5.27300000
0.16150648 5.29340000
0.17160063 5.31620000
0.18169478 5.34060000
0.19178893 5.36640000
0.20188309 5.39350000
0.21197724 5.41200000
0.22207140 5.42980000
0.23216556 5.44770000
0.24225971 5.46590000
0.25235386 5.48420000
0.26244801 5.50260000
0.27254217 5.52100000
0.28263633 5.53940000
0.29273048 5.55780000
0.30282464 5.57610000
0.31291879 5.59430000
0.32301294 5.61220000
0.33310709 5.62990000
0.34320126 5.64730000
0.35329541 5.66430000
0.36338956 5.68080000
0.37348372 5.69680000
0.38357787 5.71220000
0.39367202 5.72690000
0.40376618 5.74070000
0.41386034 5.75360000
0.42395449 5.76540000
0.43404864 5.77600000
0.44414280 5.78530000
0.45423695 5.79310000
0.46433111 5.79930000
0.47442526 5.80390000
0.48451942 5.80660000
0.49461357 5.80760000
0.49461357 5.80760000
0.50480911 5.80640000
0.51500465 5.80280000
0.52520019 5.79710000
0.53539573 5.78940000
0.54559127 5.78000000
0.55578681 5.76930000
0.56598235 5.75780000
0.57617789 5.74600000
0.58637342 5.73460000
0.59656897 5.72420000
0.60676451 5.71550000
0.61696005 5.70920000
0.62715559 5.70560000
0.63735113 5.70520000
0.64754666 5.70810000
0.65774221 5.71430000
0.66793775 5.72370000
0.67813329 5.73600000
0.68832883 5.75090000
0.69852437 5.76790000
0.70871990 5.78670000
0.71891545 5.80690000
0.72911099 5.82810000
0.73930653 5.84990000
0.74950207 5.87190000
0.75969761 5.89380000
0.76989314 5.91520000
0.78008869 5.93540000
0.79028423 5.94760000
0.80047977 5.94940000
0.81067531 5.95040000
0.82087084 5.95130000
0.83106638 5.95230000
0.84126193 5.95330000
0.85145747 5.95450000
0.86165301 5.95590000
0.87184855 5.95760000
0.88204408 5.95970000
0.89223962 5.96220000
0.90243517 5.96510000
0.91263071 5.96860000
0.92282625 5.97240000
0.93302179 5.97660000
0.94321732 5.98110000
0.95341286 5.98550000
0.96360841 5.98970000
0.97380395 5.99310000
0.98399949 5.99540000
0.99419503 5.99630000
0.99419503 5.99630000
1.00430920 5.99930000
1.01442338 6.00810000
1.02453755 6.02230000
1.03465174 6.04110000
1.04476591 6.06380000
1.05488009 6.06940000
1.06499427 6.06320000
1.07510844 6.05640000
1.08522262 6.04890000
1.09533680 6.04100000
1.10545098 6.03280000
1.11556516 6.02440000
1.12567933 6.01580000
1.13579351 6.00720000
1.14590768 5.99880000
1.15602187 5.99050000
1.16613604 5.98240000
1.17625022 5.97460000
1.18636440 5.96720000
1.19647857 5.96010000
1.20659275 5.95340000
1.21670693 5.94710000
1.22682111 5.94130000
1.23693529 5.93580000
1.24704946 5.93080000
1.25716364 5.92610000
1.26727781 5.92180000
1.27739200 5.91790000
1.28750617 5.91430000
1.29762035 5.91100000
1.30773453 5.90800000
1.31784870 5.90530000
1.32796288 5.90280000
1.33807706 5.90050000
1.34819124 5.89850000
1.35830542 5.89670000
1.36841959 5.89500000
1.37853377 5.89360000
1.38864794 5.91660000
1.39876213 5.95210000
1.40887630 5.98690000
1.41899048 6.02050000
1.42910466 6.05260000
1.43921883 6.08240000
1.44933301 6.10920000
1.45944719 6.13190000
1.46956137 6.14940000
1.47967555 6.16050000
1.48978972 6.16430000
1.48978972 6.16430000
1.49998526 6.16120000
1.51018080 6.15240000
1.52037634 6.13950000
1.53057188 6.12430000
1.54076742 6.10820000
1.55096296 6.09280000
