# energy s p d
-5.950000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.943999999999999950e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.937999999999999723e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.931999999999999496e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.926000000000000156e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.919900000000000162e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.913899999999999935e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.907899999999999707e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.901899999999999480e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.895799999999999486e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.889800000000000146e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.883799999999999919e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.877799999999999692e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.871699999999999697e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.865699999999999470e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.859700000000000131e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.853699999999999903e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.847699999999999676e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.841599999999999682e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.835599999999999454e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.829600000000000115e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.823599999999999888e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.817499999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.811499999999999666e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.805499999999999439e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.799500000000000099e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.793400000000000105e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.787399999999999878e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.781399999999999650e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.775399999999999423e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.769299999999999429e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.763300000000000090e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.757299999999999862e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.751299999999999635e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.745299999999999407e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.739199999999999413e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.733200000000000074e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.727199999999999847e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.721199999999999619e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.715099999999999625e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.709099999999999397e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.703100000000000058e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.697099999999999831e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.690999999999999837e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.684999999999999609e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.678999999999999382e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.673000000000000043e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.666999999999999815e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.660899999999999821e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.654899999999999594e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.648899999999999366e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.642900000000000027e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.636800000000000033e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.630799999999999805e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.624799999999999578e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.618800000000000239e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.612700000000000244e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.606700000000000017e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.600699999999999790e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.594699999999999562e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.588599999999999568e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.582600000000000229e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.576600000000000001e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.570599999999999774e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.564599999999999547e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.558499999999999552e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.552500000000000213e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.546499999999999986e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.540499999999999758e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.534399999999999764e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.528399999999999537e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.522400000000000198e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.516399999999999970e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.510299999999999976e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.504299999999999748e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.498299999999999521e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.492300000000000182e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.486299999999999955e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.480199999999999960e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.474199999999999733e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.468199999999999505e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.462200000000000166e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.456100000000000172e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.450099999999999945e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.444099999999999717e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.438099999999999490e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.431999999999999496e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.426000000000000156e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.419999999999999929e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.413999999999999702e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.407899999999999707e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.401900000000000368e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.395900000000000141e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.389899999999999913e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.383899999999999686e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.377799999999999692e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.371800000000000352e+00 2.000000000000000096e-04 0.000000000000000000e+00 0.000000000000000000e+00
-5.365800000000000125e+00 2.000000000000000096e-04 0.000000000000000000e+00 0.000000000000000000e+00
-5.359799999999999898e+00 6.999999999999998845e-04 0.000000000000000000e+00 0.000000000000000000e+00
-5.353699999999999903e+00 1.400000000000000203e-03 0.000000000000000000e+00 0.000000000000000000e+00
-5.347699999999999676e+00 2.700000000000000143e-03 0.000000000000000000e+00 0.000000000000000000e+00
-5.341699999999999449e+00 5.000000000000000104e-03 0.000000000000000000e+00 0.000000000000000000e+00
-5.335699999999999221e+00 9.199999999999999845e-03 4.000000000000000192e-04 0.000000000000000000e+00
-5.329599999999999227e+00 1.590000000000000441e-02 8.000000000000000383e-04 0.000000000000000000e+00
-5.323599999999999888e+00 2.750000000000000014e-02 1.200000000000000112e-03 0.000000000000000000e+00
-5.317599999999999660e+00 4.599999999999999922e-02 2.500000000000000052e-03 0.000000000000000000e+00
-5.311600000000000321e+00 7.509999999999998621e-02 4.199999999999999740e-03 0.000000000000000000e+00
-5.305600000000000094e+00 1.198999999999999927e-01 6.499999999999999702e-03 0.000000000000000000e+00
-5.299500000000000099e+00 1.872999999999999943e-01 1.019999999999999900e-02 0.000000000000000000e+00
-5.293499999999999872e+00 2.853999999999999870e-01 1.549999999999999989e-02 0.000000000000000000e+00
-5.287499999999999645e+00 4.248000000000000109e-01 2.340000000000000066e-02 0.000000000000000000e+00
-5.281499999999999417e+00 6.180999999999998717e-01 3.399999999999999550e-02 0.000000000000000000e+00
-5.275399999999999423e+00 8.791000000000001036e-01 4.850000000000000144e-02 0.000000000000000000e+00
-5.269399999999999196e+00 1.222299999999999942e+00 6.729999999999999871e-02 0.000000000000000000e+00
-5.263399999999999856e+00 1.662699999999999845e+00 9.140000000000000902e-02 0.000000000000000000e+00
-5.257399999999999629e+00 2.211999999999999744e+00 1.219999999999999973e-01 0.000000000000000000e+00
-5.251299999999999635e+00 2.879799999999999471e+00 1.587999999999999967e-01 0.000000000000000000e+00
-5.245300000000000296e+00 3.669800000000000395e+00 2.026000000000000023e-01 0.000000000000000000e+00
-5.239300000000000068e+00 4.578400000000000247e+00 2.531999999999999806e-01 0.000000000000000000e+00
-5.233299999999999841e+00 5.593599999999999461e+00 3.094999999999999973e-01 0.000000000000000000e+00
-5.227199999999999847e+00 6.693700000000000649e+00 3.706000000000000405e-01 0.000000000000000000e+00
-5.221199999999999619e+00 7.848300000000000054e+00 4.348000000000000198e-01 0.000000000000000000e+00
-5.215199999999999392e+00 9.017000000000001236e+00 5.004000000000000670e-01 0.000000000000000000e+00
-5.209199999999999164e+00 1.015389999999999837e+01 5.635999999999999899e-01 0.000000000000000000e+00
-5.203199999999999825e+00 1.120839999999999925e+01 6.226999999999999202e-01 0.000000000000000000e+00
-5.197099999999999831e+00 1.212890000000000157e+01 6.744999999999998774e-01 0.000000000000000000e+00
-5.191099999999999604e+00 1.286770000000000103e+01 7.161999999999998368e-01 0.000000000000000000e+00
-5.185100000000000264e+00 1.338380000000000081e+01 7.455999999999999295e-01 0.000000000000000000e+00
-5.179100000000000037e+00 1.364630000000000010e+01 7.609000000000000208e-01 0.000000000000000000e+00
-5.173000000000000043e+00 1.363849999999999874e+01 7.611000000000001098e-01 0.000000000000000000e+00
-5.166999999999999815e+00 1.335759999999999970e+01 7.461000000000000965e-01 0.000000000000000000e+00
-5.160999999999999588e+00 1.281729999999999947e+01 7.167999999999999927e-01 0.000000000000000000e+00
-5.154999999999999361e+00 1.204619999999999891e+01 6.739999999999999325e-01 0.000000000000000000e+00
-5.148899999999999366e+00 1.108419999999999916e+01 6.204999999999999405e-01 0.000000000000000000e+00
-5.142900000000000027e+00 9.981899999999999551e+00 5.593000000000000194e-01 0.000000000000000000e+00
-5.136899999999999800e+00 8.794199999999998241e+00 4.930999999999999828e-01 0.000000000000000000e+00
-5.130900000000000460e+00 7.576299999999998924e+00 4.249000000000000554e-01 0.000000000000000000e+00
-5.124900000000000233e+00 6.379900000000001015e+00 3.583000000000000074e-01 0.000000000000000000e+00
-5.118800000000000239e+00 5.249100000000000321e+00 2.949000000000000510e-01 0.000000000000000000e+00
-5.112800000000000011e+00 4.217499999999999361e+00 2.369000000000000272e-01 0.000000000000000000e+00
-5.106799999999999784e+00 3.308200000000000252e+00 1.859999999999999987e-01 0.000000000000000000e+00
-5.100799999999999557e+00 2.532200000000000006e+00 1.423999999999999988e-01 0.000000000000000000e+00
-5.094699999999999562e+00 1.890800000000000036e+00 1.063999999999999946e-01 0.000000000000000000e+00
-5.088699999999999335e+00 1.376800000000000024e+00 7.760000000000000231e-02 0.000000000000000000e+00
-5.082699999999999996e+00 9.772000000000000686e-01 5.490000000000000435e-02 0.000000000000000000e+00
-5.076699999999999768e+00 6.758999999999999453e-01 3.799999999999999906e-02 0.000000000000000000e+00
-5.070599999999999774e+00 4.556000000000000050e-01 2.569999999999999715e-02 0.000000000000000000e+00
-5.064600000000000435e+00 2.990999999999999770e-01 1.699999999999999775e-02 0.000000000000000000e+00
-5.058600000000000207e+00 1.912999999999999978e-01 1.070000000000000118e-02 0.000000000000000000e+00
-5.052599999999999980e+00 1.190999999999999837e-01 6.699999999999999359e-03 0.000000000000000000e+00
-5.046499999999999986e+00 7.209999999999998355e-02 4.100000000000000346e-03 0.000000000000000000e+00
-5.040499999999999758e+00 4.249999999999999611e-02 2.500000000000000052e-03 0.000000000000000000e+00
-5.034499999999999531e+00 2.430000000000000215e-02 1.400000000000000203e-03 0.000000000000000000e+00
-5.028499999999999304e+00 1.370000000000000037e-02 5.000000000000000104e-04 0.000000000000000000e+00
-5.022499999999999964e+00 7.499999999999999722e-03 3.000000000000000279e-04 0.000000000000000000e+00
-5.016399999999999970e+00 3.799999999999999559e-03 1.000000000000000048e-04 0.000000000000000000e+00
-5.010399999999999743e+00 2.099999999999999870e-03 0.000000000000000000e+00 0.000000000000000000e+00
-5.004400000000000404e+00 1.000000000000000021e-03 0.000000000000000000e+00 0.000000000000000000e+00
-4.998400000000000176e+00 4.000000000000000192e-04 0.000000000000000000e+00 0.000000000000000000e+00
-4.992300000000000182e+00 1.000000000000000048e-04 0.000000000000000000e+00 0.000000000000000000e+00
-4.986299999999999955e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.980299999999999727e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.974299999999999500e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.968199999999999505e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.962199999999999278e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.956199999999999939e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.950199999999999712e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.944200000000000372e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.938100000000000378e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.932100000000000151e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.926099999999999923e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.920099999999999696e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.913999999999999702e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.907999999999999474e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.901999999999999247e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.895999999999999908e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.889899999999999913e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.883899999999999686e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.877900000000000347e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.871900000000000119e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.865800000000000125e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.859799999999999898e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.853799999999999670e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.847799999999999443e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.841799999999999216e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.835699999999999221e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.829699999999999882e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.823699999999999655e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.817700000000000315e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.811600000000000321e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.805600000000000094e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.799599999999999866e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.793599999999999639e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.787499999999999645e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.781499999999999417e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.775499999999999190e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.769499999999999851e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.763499999999999623e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.757399999999999629e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.751400000000000290e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.745400000000000063e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.739399999999999835e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.733299999999999841e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.727299999999999613e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.721299999999999386e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.715299999999999159e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.709199999999999164e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.703199999999999825e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.697199999999999598e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.691200000000000259e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.685100000000000264e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.679100000000000037e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.673099999999999810e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.667099999999999582e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.661099999999999355e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.654999999999999361e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.649000000000000021e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.642999999999999794e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.637000000000000455e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.630900000000000460e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.624900000000000233e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.618900000000000006e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.612899999999999778e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.606799999999999784e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.600799999999999557e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.594799999999999329e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.588799999999999990e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.582799999999999763e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.576699999999999768e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.570700000000000429e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.564700000000000202e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.558699999999999974e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.552599999999999980e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.546599999999999753e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.540599999999999525e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.534599999999999298e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.528499999999999304e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.522499999999999964e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.516499999999999737e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.510500000000000398e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.504400000000000404e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.498400000000000176e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.492399999999999949e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.486399999999999721e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.480399999999999494e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.474299999999999500e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.468299999999999272e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.462299999999999933e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.456299999999999706e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.450199999999999712e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.444200000000000372e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.438200000000000145e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.432199999999999918e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.426099999999999923e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.420099999999999696e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.414099999999999469e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.408099999999999241e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.402099999999999902e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.395999999999999908e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.389999999999999680e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.384000000000000341e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.378000000000000114e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.371900000000000119e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.365899999999999892e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.359899999999999665e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.353899999999999437e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.347799999999999443e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.341799999999999216e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.335799999999999876e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.329799999999999649e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.323699999999999655e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.317700000000000315e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.311700000000000088e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.305699999999999861e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.299699999999999633e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.293599999999999639e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.287599999999999412e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.281599999999999184e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.275599999999999845e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.269499999999999851e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.263499999999999623e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.257500000000000284e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.251500000000000057e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.245400000000000063e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.239399999999999835e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
